reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.01,68.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.025,75.975
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.05,81.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.1,89.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.15000000000000002,95.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.2,99.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.25,103.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.3,106.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.35000000000000003,109.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.4,112.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.45,115.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.5,118.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.55,121.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.6000000000000001,124.40000000000009
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.6500000000000001,127.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.7000000000000001,130.29999999999995
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.7500000000000001,133.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.8,138.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.8500000000000001,143.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.9000000000000001,150.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.9500000000000001,158.0
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.975,170.02499999999998
2024-01-27,wk inc flu hosp,0,2024-01-27,01,quantile,0.99,177.01
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.01,51.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.025,57.975
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.05,63.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.1,69.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.15000000000000002,73.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.2,77.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.25,79.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.3,81.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.35000000000000003,84.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.4,86.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.45,88.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.5,91.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.55,93.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.6000000000000001,95.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.6500000000000001,97.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.7000000000000001,100.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.7500000000000001,104.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.8,106.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.8500000000000001,110.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.9000000000000001,115.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.9500000000000001,122.04999999999995
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.975,128.0
2024-01-27,wk inc flu hosp,1,2024-02-03,01,quantile,0.99,136.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.01,39.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.025,43.975
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.05,47.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.1,51.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.15000000000000002,55.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.2,57.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.25,59.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.3,61.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.35000000000000003,63.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.4,66.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.45,68.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.5,69.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.55,71.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.6000000000000001,73.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.6500000000000001,75.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.7000000000000001,76.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.7500000000000001,79.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.8,81.20000000000005
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.8500000000000001,85.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.9000000000000001,90.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.9500000000000001,95.0
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.975,99.02499999999998
2024-01-27,wk inc flu hosp,2,2024-02-10,01,quantile,0.99,103.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.01,33.99
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.025,37.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.05,40.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.1,45.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.15000000000000002,48.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.2,51.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.25,53.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.3,55.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.35000000000000003,57.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.4,60.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.45,61.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.5,63.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.55,65.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.6000000000000001,67.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.6500000000000001,69.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.7000000000000001,72.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.7500000000000001,74.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.8,77.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.8500000000000001,80.15000000000009
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.9000000000000001,84.10000000000014
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.9500000000000001,91.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.975,96.0
2024-01-27,wk inc flu hosp,3,2024-02-17,01,quantile,0.99,102.00999999999999
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.01,3.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.025,3.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.05,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.1,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.15000000000000002,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.2,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.25,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.3,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.35000000000000003,4.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.4,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.45,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.5,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.55,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.6000000000000001,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.6500000000000001,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.7000000000000001,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.7500000000000001,5.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.8,6.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.8500000000000001,6.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.9000000000000001,6.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.9500000000000001,6.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.975,7.0
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.99,7.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.01,3.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.025,4.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.05,4.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.1,4.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.15000000000000002,4.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.2,4.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.25,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.3,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.35000000000000003,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.4,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.45,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.5,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.55,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.6000000000000001,5.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.6500000000000001,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.7000000000000001,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.7500000000000001,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.8,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.8500000000000001,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.9000000000000001,6.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.9500000000000001,7.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.975,7.0
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.99,8.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.01,4.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.025,4.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.05,4.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.1,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.15000000000000002,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.2,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.25,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.3,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.35000000000000003,5.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.4,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.45,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.5,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.55,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.6000000000000001,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.6500000000000001,6.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.7000000000000001,7.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.7500000000000001,7.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.8,7.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.8500000000000001,7.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.9000000000000001,7.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.9500000000000001,8.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.975,8.0
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.99,9.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.01,4.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.025,4.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.05,5.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.1,5.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.15000000000000002,5.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.2,6.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.25,6.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.3,6.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.35000000000000003,6.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.4,7.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.45,7.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.5,7.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.55,7.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.6000000000000001,7.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.6500000000000001,8.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.7000000000000001,8.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.7500000000000001,8.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.8,8.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.8500000000000001,9.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.9000000000000001,9.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.9500000000000001,10.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.975,10.0
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.99,11.0
2024-01-27,wk inc flu hosp,0,2024-01-27,04,quantile,0.01,204.99
