reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.01,55.99
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.025,60.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.05,64.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.1,71.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.15000000000000002,76.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.2,79.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.25,83.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.3,87.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.35000000000000003,90.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.4,92.60000000000002
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.45,96.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.5,98.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.55,101.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.6000000000000001,103.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.6500000000000001,106.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.7000000000000001,109.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.7500000000000001,114.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.8,118.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.8500000000000001,123.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.9000000000000001,129.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.9500000000000001,137.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.975,146.02499999999998
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.99,156.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.01,42.99
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.025,44.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.05,48.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.1,51.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.15000000000000002,55.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.2,58.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.25,60.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.3,62.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.35000000000000003,64.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.4,67.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.45,69.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.5,71.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.55,73.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6000000000000001,75.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6500000000000001,77.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7000000000000001,79.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7500000000000001,82.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8,85.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8500000000000001,88.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.9000000000000001,93.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.9500000000000001,99.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.975,105.02499999999998
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.99,111.00999999999999
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.01,33.99
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.025,38.0
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.05,42.0
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.1,46.0
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.15000000000000002,48.0
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.2,51.0
