reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.01,41.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.025,48.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.05,52.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.1,60.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.15000000000000002,66.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.2,72.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.25,77.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.3,82.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.35000000000000003,86.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.4,90.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.45,95.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.5,99.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.55,102.45000000000005
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.6000000000000001,107.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.6500000000000001,111.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.7000000000000001,115.29999999999995
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.7500000000000001,122.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.8,127.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.8500000000000001,133.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.9000000000000001,144.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.9500000000000001,157.0
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.975,166.02499999999998
2024-02-03,wk inc flu hosp,0,2024-02-03,01,quantile,0.99,176.01999999999998
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.01,29.990000000000002
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.025,34.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.05,38.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.1,44.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.15000000000000002,49.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.2,53.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.25,56.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.3,59.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.35000000000000003,62.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.4,65.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.45,68.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.5,71.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.55,74.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6000000000000001,77.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6500000000000001,79.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7000000000000001,83.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7500000000000001,86.0
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8,91.20000000000005
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8500000000000001,95.0
