reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.01,86.98
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.025,98.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.05,106.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.1,113.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.15000000000000002,118.85000000000002
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.2,125.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.25,130.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.3,135.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.35000000000000003,139.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.4,144.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.45,148.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.5,152.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.55,155.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.6000000000000001,158.4000000000001
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.6500000000000001,163.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.7000000000000001,167.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.7500000000000001,173.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.8,179.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.8500000000000001,185.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.9000000000000001,192.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.9500000000000001,206.04999999999995
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.975,216.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.99,229.01
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.01,75.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.025,80.975
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.05,87.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.1,93.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.15000000000000002,97.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.2,101.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.25,106.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.3,109.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.35000000000000003,113.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.4,117.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.45,120.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.5,123.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.55,126.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.6000000000000001,129.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.6500000000000001,133.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.7000000000000001,137.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.7500000000000001,142.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.8,147.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.8500000000000001,151.1500000000001
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.9000000000000001,159.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.9500000000000001,168.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.975,175.02499999999998
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.99,186.01999999999998
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.01,56.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.025,64.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.05,69.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.1,73.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.15000000000000002,78.85000000000002
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.2,82.80000000000001
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.25,85.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.3,88.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.35000000000000003,91.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.4,93.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.45,96.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.5,99.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.55,101.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.6000000000000001,105.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.6500000000000001,107.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.7000000000000001,110.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.7500000000000001,113.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.8,117.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.8500000000000001,121.15000000000009
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.9000000000000001,127.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.9500000000000001,134.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.975,142.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.99,150.01
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.01,43.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.025,48.975
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.05,54.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.1,61.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.15000000000000002,65.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.2,69.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.25,72.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.3,75.69999999999999
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.35000000000000003,79.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.4,82.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.45,84.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.5,87.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.55,90.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.6000000000000001,92.40000000000009
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.6500000000000001,96.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.7000000000000001,100.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.7500000000000001,103.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.8,108.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.8500000000000001,112.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.9000000000000001,117.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.9500000000000001,126.0
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.975,135.04999999999995
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.99,147.01
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.01,3.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.025,3.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.05,3.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.1,3.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.15000000000000002,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.2,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.25,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.3,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.35000000000000003,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.4,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.45,4.0
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.5,4.0
