reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.01,162.99
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.025,184.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.05,206.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.1,224.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.15000000000000002,240.85000000000002
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.2,252.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.25,260.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.3,268.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.35000000000000003,278.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.4,286.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.45,292.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.5,301.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.55,312.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.6000000000000001,320.4000000000001
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.6500000000000001,330.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.7000000000000001,341.29999999999995
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.7500000000000001,353.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.8,366.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.8500000000000001,379.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.9000000000000001,401.0
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.9500000000000001,425.04999999999995
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.975,446.025
2024-01-13,wk inc flu hosp,0,2024-01-13,01,quantile,0.99,461.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.01,121.99
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.025,136.975
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.05,151.95
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.1,171.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.15000000000000002,183.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.2,193.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.25,202.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.3,209.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.35000000000000003,216.64999999999998
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.4,224.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.45,232.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.5,238.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.55,244.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.6000000000000001,251.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.6500000000000001,257.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.7000000000000001,263.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.7500000000000001,274.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.8,283.20000000000005
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.8500000000000001,294.1500000000001
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.9000000000000001,312.10000000000014
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.9500000000000001,332.0
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.975,346.025
2024-01-13,wk inc flu hosp,1,2024-01-20,01,quantile,0.99,362.01
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.01,75.99
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.025,92.95
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.05,104.95
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.1,120.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.15000000000000002,130.85000000000002
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.2,137.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.25,146.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.3,151.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.35000000000000003,158.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.4,163.60000000000002
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.45,171.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.5,176.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.55,182.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.6000000000000001,188.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.6500000000000001,193.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.7000000000000001,199.29999999999995
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.7500000000000001,206.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.8,212.20000000000005
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.8500000000000001,221.1500000000001
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.9000000000000001,233.10000000000014
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.9500000000000001,254.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.975,270.0
2024-01-13,wk inc flu hosp,2,2024-01-27,01,quantile,0.99,283.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.01,57.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.025,67.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.05,76.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.1,87.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.15000000000000002,95.85000000000002
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.2,101.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.25,108.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.3,114.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.35000000000000003,119.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.4,125.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.45,130.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.5,134.5
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.55,139.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.6000000000000001,145.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.6500000000000001,151.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.7000000000000001,156.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.7500000000000001,162.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.8,168.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.8500000000000001,176.0
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.9000000000000001,187.10000000000014
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.9500000000000001,204.04999999999995
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.975,216.02499999999998
2024-01-13,wk inc flu hosp,3,2024-02-03,01,quantile,0.99,225.01
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.01,4.0
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.025,4.0
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.05,5.0
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.1,5.0
