reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.01,82.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.025,96.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.05,106.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.1,119.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.15000000000000002,127.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.2,136.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.25,143.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.3,151.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.35000000000000003,158.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.4,163.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.45,170.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.5,176.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.55,181.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.6000000000000001,188.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.6500000000000001,195.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.7000000000000001,201.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.7500000000000001,208.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.8,217.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.8500000000000001,226.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.9000000000000001,241.0
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.9500000000000001,261.14999999999986
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.975,276.025
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.99,299.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.01,55.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.025,61.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.05,67.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.1,75.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.15000000000000002,80.85000000000002
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.2,86.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.25,90.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.3,93.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.35000000000000003,97.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.4,101.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.45,105.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.5,109.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.55,112.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.6000000000000001,115.40000000000009
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.6500000000000001,119.35000000000014
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.7000000000000001,124.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.7500000000000001,129.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.8,133.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.8500000000000001,141.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.9000000000000001,148.0
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.9500000000000001,162.04999999999995
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.975,175.07499999999993
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.99,192.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.01,31.990000000000002
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.025,38.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.05,42.95
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.1,49.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.15000000000000002,54.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.2,58.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.25,61.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.3,64.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.35000000000000003,67.0
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.4,70.0
