reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.01,28.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.025,34.975
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.05,40.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.1,45.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.15000000000000002,49.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.2,53.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.25,56.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.3,59.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.35000000000000003,62.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.4,66.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.45,68.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.5,71.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.55,74.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.6000000000000001,77.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.6500000000000001,80.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.7000000000000001,83.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.7500000000000001,87.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.8,91.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.8500000000000001,96.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.9000000000000001,103.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.9500000000000001,115.0
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.975,122.02499999999998
2024-02-10,wk inc flu hosp,0,2024-02-10,01,quantile,0.99,133.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.01,32.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.025,36.975
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.05,42.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.1,47.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.15000000000000002,51.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.2,54.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.25,57.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.3,59.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.35000000000000003,62.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.4,64.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.45,67.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.5,69.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.55,71.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.6000000000000001,74.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.6500000000000001,76.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.7000000000000001,80.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.7500000000000001,83.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.8,86.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.8500000000000001,92.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.9000000000000001,98.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.9500000000000001,108.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.975,115.0
2024-02-10,wk inc flu hosp,1,2024-02-17,01,quantile,0.99,123.00999999999999
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.01,31.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.025,37.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.05,41.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.1,45.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.15000000000000002,49.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.2,54.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.25,56.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.3,59.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.35000000000000003,61.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.4,63.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.45,65.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.5,67.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.55,70.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.6000000000000001,72.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.6500000000000001,75.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.7000000000000001,78.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.7500000000000001,80.25000000000011
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.8,85.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.8500000000000001,90.15000000000009
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.9000000000000001,96.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.9500000000000001,105.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.975,112.0
2024-02-10,wk inc flu hosp,2,2024-02-24,01,quantile,0.99,117.01999999999998
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.01,6.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.025,15.975000000000001
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.05,22.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.1,31.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.15000000000000002,35.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.2,39.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.25,43.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.3,45.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.35000000000000003,48.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.4,51.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.45,54.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.5,56.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.55,59.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.6000000000000001,61.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.6500000000000001,64.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.7000000000000001,68.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.7500000000000001,71.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.8,74.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.8500000000000001,78.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.9000000000000001,84.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.9500000000000001,93.0
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.975,101.02499999999998
2024-02-10,wk inc flu hosp,3,2024-03-02,01,quantile,0.99,108.03999999999996
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.01,4.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.025,5.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.05,5.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.1,6.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.15000000000000002,6.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.2,7.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.25,7.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.3,7.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.35000000000000003,8.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.4,8.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.45,8.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.5,9.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.55,9.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.6000000000000001,9.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.6500000000000001,10.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.7000000000000001,10.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.7500000000000001,10.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.8,11.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.8500000000000001,11.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.9000000000000001,12.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.9500000000000001,13.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.975,14.0
2024-02-10,wk inc flu hosp,0,2024-02-10,02,quantile,0.99,15.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.01,5.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.025,5.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.05,6.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.1,7.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.15000000000000002,7.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.2,8.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.25,8.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.3,8.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.35000000000000003,9.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.4,9.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.45,9.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.5,10.0
2024-02-10,wk inc flu hosp,1,2024-02-17,02,quantile,0.55,10.0
